,title,brand,price,description,colour,category
1133,ASOS DESIGN Curve pull on jegging in clean black with wide waist band detail,ASOS DESIGN,32.38,      Part of our responsible edit    High-rise waist       Two back pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1134,River Island Stormi destroyed mom jeans in mid blue authentic,River Island,68.37,      They're long-term relationship material    High-rise waist       Concealed fly      Functional pockets  Distressed detailing      Slim tapered leg      Sits on the ankle      Relaxed fit ,missing,jeans
1135,Abrand x Josephine Skriver Street a-line jeans,River Island,143.93,      Designed in collaboration with Josephine Skriver    High rise   Concealed fly with button fastening  Side pockets      Functional pockets   A-line style  A little looser and comfier than your standard jeans ,missing,jeans
1136,River Island Amelie skinny jeans in dark wash blue,River Island,71.96,     It's all in the jeans  Mid-rise waist  Concealed fly  Belt loops  Functional pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1137,ASOS DESIGN Ridley high waisted skinny jeans in aged blue wash,ASOS DESIGN,50.37,     Jeans and a nice top?  You're halfway there with these  High-rise waist  Zip fly  Five pockets  Skinny fit  Cut very closely to the body  ,missing,jeans
1138,ASOS DESIGN Ritson original mom jean in forest green,ASOS DESIGN,57.57,     Part of our responsible edit      High-rise waist      Zip fly      Functional pockets      Slim tapered leg      Sits on the ankle      Relaxed fit ,missing,jeans
1139,Monki Mokonok mid waist straight leg jeans with organic cotton in black,Monki,71.96,     Jeans and a nice top?  You're halfway there with these      High-rise waist      Zip fly      Five pockets      Straight fit  - they've got the same width from waist to hem  Part of the Eco Edit   Cos caring for the planet is cool  ,missing,jeans
1140,ASOS DESIGN Farleigh high waisted slim mom jeans in washed black,ASOS DESIGN,57.57,     Just like your mum’s in the 80s      High-rise waist      Concealed fly      Functional pockets      Slim tapered leg      Sits on the ankle      Relaxed fit ,missing,jeans
1141,ASOS DESIGN Hourglass lift and contour skinny jeans in clean black,ASOS DESIGN,62.97,"      Part of our responsible edit    High-rise waist  Belt loops  Zip fly  Three pockets  Engineered seams to reverse for a lifting effect  Skinny fit   Tight cut, regular on the waist ",missing,jeans
1142,ASOS DESIGN Petite Recycled Florence authentic straight leg jeans in rich dark stonewash blue,ASOS DESIGN,57.57,      Part of our responsible edit    High rise   Belt loops      Concealed fly      Five pockets      Straight cut      Regular fit  Just select your usual size ,missing,jeans
1143,Pull&Bear jegging in dark blue,Pull&Bear,23.37,     Add-to-bag potential: considerable  Mid-rise waist  Dark-wash finish  Concealed fly  Functional pockets  Super-skinny fit  An extra-tight cut from hips to hem ,missing,jeans
1144,River Island Plus mom jeans in mid wash,River Island,68.37,     They're long-term relationship material  Mid-wash finish  High-rise waist  Belt loops  Distressed details  Functional pockets  Slim tapered leg  Sits on the ankle  Relaxed fit ,missing,jeans
1145,ASOS DESIGN Farleigh high waist slim mom jeans with raw hem in dusty mauve,ASOS DESIGN,62.97,"      Part of our responsible edit    High-rise   Concealed fly button fastening  Side and back pockets  Sits on the ankle  Slim fit  Close cut, regular on the waist ",missing,jeans
1146,Only straight leg jean with exposed buttons in dark blue,Only,62.97,"     Buy them now, wear them forever  High rise  Button fly  Functional pockets  Cropped length  Straight leg  Regular fit  Just select your usual size ",missing,jeans
1147,JDY light wash skinny jean in blue,JDY,50.37,     A wardrobe staple  Light-wash blue  Concealed fly   Functional pockets  Skinny fit   A tight cut for a sleek shape ,missing,jeans
1148,ASOS DESIGN Maternity Whitby low rise skinny jeans in clean black with removable bump band,ASOS Maternity,39.58,     A wardrobe staple      Low-rise waist  Removable bump band  Unstitch thread from waistband to convert jeans back after pregnancy      Zip fly      Functioning pockets  Skinny fit   A tight cut for a sleek shape ,missing,jeans
1149,Urban Bliss high rise straight jeans,Urban Bliss,50.37,"     For today, tomorrow and every day after  High rise  Concealed fly with button fastening      Functional pockets  Skinny fit  Cut closely from hips to hem ",missing,jeans
1150,& Other Stories slim leg jeans in blue,& Other Stories,116.94,     The perfect partner for all your nice tops  Mid-rise waist  Light-wash finish  Concealed fly  Belt loops  Functional pockets  Regular fit  Just select your usual size ,missing,jeans
1151,River Island Molly skinny jeans with ripped knee with light wash,River Island,75.56,     The perfect partner for all your nice tops  Regular rise      Concealed fly      Functioning pockets  Ripped design       Skinny fit   Cut very closely from hips to hem ,missing,jeans
1152,ASOS DESIGN Curve Ridley high waisted skinny jeans in rich mid blue wash,ASOS DESIGN,39.58,     Add them to your everyday line-up  High rise  Belt loops  Zip fly  Skinny fit   Cut closely to the body ,missing,jeans
1153,Only high waist straight leg jeans,Only,53.97,      They're long-term relationship material    Regular rise     Zip fly with button fastening    Belt loops       Functional pockets      Cropped length  Regular fit  Just select your usual size ,missing,jeans
1154,Urban Bliss Plus exposed button skinny jeans,Urban Bliss,50.37,"     For today, tomorrow and every day after      Regular rise  Button fly  Functional pockets  Skinny fit  Cut very closely from hips to hem  Exclusive to ASOS ",missing,jeans
1155,ASOS DESIGN Recycled Ritson rigid mom jeans in mid vintage wash,ASOS DESIGN,57.57,     It's all in the jeans  High rise      Concealed fly      Five pockets  Cropped leg      Straight cut  Regular fit  Just select your usual size ,missing,jeans
1156,PrettyLittleThing flared jeans with button front in blue,PrettyLittleThing,50.37,      It's all in the jeans    High rise   Belt loops  Button fly      Two back pockets       Flared shape   Cut with a skinny leg that flares at the knee ,missing,jeans
1157,Topshop mom jeans in dark wash,Topshop,71.96, They're long-term relationship material  High rise      Concealed fly with button fastening      Functional pockets      Cropped length  Relaxed fit  For a slouchy silhouette ,missing,jeans
1158,ASOS DESIGN Cropped wide leg carpenter jeans in bleach wash,ASOS DESIGN,62.97,     You can always depend on denim      High-rise waist  Concealed fly      Functioning pockets      Cropped length  Wide leg  Regular fit on the waist ,missing,jeans
1159,Wrangler high rise mom jean in floral print,Wrangler,179.91,     It's all in the jeans      High-rise waist      Concealed fly      Functioning pockets      Slim tapered leg      Relaxed fit ,missing,jeans
1160,ASOS DESIGN Rivington high waist jeggings with v-front waist,Wrangler,39.58,     Part of our responsible edit  High-rise waist  V-front  Functional back pockets  Bodycon fit  A tight cut to the body ,missing,jeans
1161,ASOS DESIGN Curve Farleigh high waisted slim mom jeans in pretty bright mid wash with raw hem,ASOS DESIGN,57.57,      Part of our responsible edit    High rise       Concealed fly with button fastening      Functional pockets      Raw hem  Slim tapered leg      Sits on the ankle      Relaxed fit ,missing,jeans
1162,ASOS DESIGN High rise 'relaxed' dad jeans in khaki,ASOS DESIGN,62.97,"      Add them to your everyday line-up    High rise   Belt loops  Button fastening  Concealed fly   Side and back pockets  Relaxed, wide leg  Fitted at the top, flowing at the bottom ",missing,jeans
1163,Only distressed mom jean,Only,53.97,     It's all in the jeans      High-rise waist      Concealed fly      Functional pockets  Distressed details      Slim tapered leg      Sits on the ankle      Relaxed fit ,missing,jeans
1164,ASOS DESIGN Petite High waisted belted pencil slim jeans in washed black,ASOS DESIGN,62.97,"     For today, tomorrow and every day after  High-rise waist  Belt detail  Concealed fly  Functioning pockets  Slim fit  A narrow cut from hips to hem ",missing,jeans
1165,Liquor N Poker stepped waist skinny boyfriend jean,Liquor N Poker,62.97,     The perfect partner for all your nice tops  Light-blue wash  Stepped waist  Concealed fly  Functional pockets  Skinny boyfriend fit  Straight outta their wardrobe ,missing,jeans
1166,ASOS DESIGN Tall Ritson original mom jeans in burgundy crinkle vinyl,ASOS DESIGN,68.37,     Going somewhere?       High-rise waist  Concealed fly      Functioning pockets  Slim tapered leg  Sits on the ankle  Relaxed fit ,missing,jeans
1167,We The Free by Free People Monrow cropped wide leg jeans,Free People,194.30,      Add them to your everyday line-up    High-rise waist       Belt loops  Button fastening  Side pockets       Slim tapered leg       Sits on the ankle      Relaxed fit  For a slouchy silhouette  ,missing,jeans
1168,ASOS DESIGN Whitby low rise skinny jeans in mid stonewash blue,ASOS DESIGN,50.37,     Pair these with a nice top and you’re good to go  Low-rise waist  Mid-wash finish  Functional pockets  It's all in the details  Skinny fit   Cut very closely to the body  ,missing,jeans
1169,ASOS DESIGN Curve Ridley high waisted skinny jeans in optic white,ultra skinny jeans,39.58,     High rise  Concealed fly  Functional pockets      Ultra skinny fit through the leg      Contoured bottom lifting back pockets      Skinny fit – cut closely to the body ,missing,jeans
1170,River Island Petite Harper coated skinny jeans,river island petite,80.96,     High rise  Just like your standards  Concealed fly  Functional pockets  Skinny fit   A tight cut for a sleek shape ,missing,jeans
1171,ASOS DESIGN Maternity Florence authentic straight leg with side bump band,ASOS DESIGN,57.57,     It's all in the jeans  Elasticated waistband inserts  Zip fly  Back pockets  Straight leg  Regular fit      Designed to fit through all stages of pregnancy ,missing,jeans
1172,ASOS DESIGN Petite Ridley high waisted skinny jeans in extreme dark stonewash blue,ASOS DESIGN,50.37,     Part of our responsible edit      Dark stonewash blue  High rise   Functional pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1173,Abrand Street wide leg jeans with raw hem,ASOS DESIGN,143.93," Buy them now, wear them forever  Branding to back  High rise  Button fastening  Concealed fly  Functional pockets  Wide leg  Fitted at the top, flowing at the bottom ",missing,jeans
1174,ASOS DESIGN Maternity pull on jeggings in clean black with under the bump waistband,ASOS DESIGN,32.38, Part of our responsible edit      Pull-on style   Under-the-bump waistband      Back pockets      Skinny cut      Designed to fit you from bump to baby ,missing,jeans
1175,Spanx Plus ankle grazer jean-ish leggings,Spanx,160.12,     For that thing you have to go to  High rise  Stretch waistband  Cropped length  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1176,Oasis mid-rise skinny jeans in washed black wash,Oasis,71.96,     Washed black       There's no need to wear these in       High-rise waist      Zip fly      Functional pockets      Skinny fit       A tight cut for a sleek shape  ,missing,jeans
1177,New Look Petite skinny jean in mid blue,New Look,28.77," For today, tomorrow and every day after  High-rise waist  Concealed fly   Functional pockets   Skinny fit   Cut very closely from hips to hem ",missing,jeans
1178,Noisy May relaxed straight leg jean in mid blue wash,Noisy May,53.97,"     For today, tomorrow and every day after      Mid-blue wash  High-rise waist  Concealed fly      Functioning pockets      Straight leg  Regular fit   No surprises, just a classic cut ",missing,jeans
1179,Topshop Jamie skinny jeans with rips in dark wash,Topshop,75.56," A wardrobe staple since forever  High-rise waist  Belt loops  Zip fly  Distressed details  Five pockets   Ankle-grazer style  Skinny fit  Tight cut, regular on the waist ",missing,jeans
1180,Noisy May Petite wide leg jeans in dark blue,Noisy May,64.77,      You can always depend on denim    High rise   Belt loops  Concealed fly with button fastening  Side and back pockets  Wide leg  Regular fit on the waist ,missing,jeans
1181,ASOS DESIGN Maternity Farleigh slim mom in cornflower blue cord,ASOS DESIGN,62.97,"      An easy wardrobe win    Concealed fly    Side pockets   Slim fit  A close cut, regular on the waist  Designed to fit you from bump to baby  ",missing,jeans
1182,New Look Petite multi-rip jean in mid blue,New Look,52.16,"     A wardrobe staple since forever  Mid-rise waist  Concealed fly  Distressed details  Functional pockets  Slim fit  Close-fitting, regular on the waist ",missing,jeans
1183,ASOS DESIGN Whitby low rise skinny jeans in clean black,skinny jeans,39.58,     They're long-term relationship material  Low-rise waist  Concealed fly       Five pockets      Skinny fit  Cut closely from hips to hem ,missing,jeans
1184,Levi's 501 crop jean in black,Levi's,170.91,"     Buy them now, wear them forever  High-rise waist  Concealed fly  Functioning pockets  Cropped length  Slim fit  A narrow cut from hips to hem ",missing,jeans
1185,New Look ripped knee skinny jeans in mid blue,New Look,28.77,      It's all in the jeans    High rise    Belt loops    Concealed fly    Ripped knees   Skinny fit  Cut very closely from hips to hem ,missing,jeans
1186,ASOS DESIGN Petite Rivington high waisted jeggings in vintage acid wash,ASOS DESIGN,39.58,     Part of our responsible edit   High-rise waist  Acid wash      Concealed fly      Two back pockets        Skinny fit   Cut very closely from hips to hem ,missing,jeans
1187,Pieces high waist mom jean in blue,PIECES,62.97,"     Buy them now, wear them forever  High rise  Concealed fly  Functional pockets  Slim leg  Regular fit  Just select your usual size ",missing,jeans
1188,Dr Denim Jam wide leg jean with raw hem,Dr Denim,98.95," Add them to your everyday line-up  High rise  Concealed fly   Button fastening  Raw hem  Wide leg  Fitted at the top, flowing at the bottom ",missing,jeans
1189,Selected Femme high waist wide leg jeans,Selected,152.92,"     For today, tomorrow and every day after  High-rise waist      Concealed fly      Functioning pockets  Wide leg  Fitted at the top, flowing at the bottom ",missing,jeans
1190,ASOS DESIGN Farleigh high waisted slim mom jeans in light stone wash,ASOS DESIGN,57.57,     Just like your mum’s in the 80s  Light blue wash  Extreme high rise  Nipped in at the waist  Concealed fly  Functional pockets  Ankle-grazer design  Slim fit  A narrow cut that sits close to the body  ,missing,jeans
1191,Only mom jean,Only,46.78,"     Buy them now, wear them forever  High rise       Concealed fly  Functional pockets      Slim tapered leg      Sits on the ankle      Relaxed fit ",missing,jeans
1192,Glamorous vintage fit mom jeans,Glamorous,53.97,      Add them to your everyday line-up    High-rise waist       Belt loops   Button fastening  Concealed fly   Side and back pockets       Slim tapered leg       Sits on the ankle      Relaxed fit  For a slouchy silhouette  ,missing,jeans
1193,ASOS DESIGN Curve Ridley high waisted skinny jeans in pretty mid stonewash blue,ultra skinny jeans,50.37,     Part of our responsible edit  Stone-blue wash      High-rise waist  Concealed fly      Five-pocket design  Skinny fit   Cut very closely to the body  ,missing,jeans
1194,Levi's Mile High Skinny Jean in Clean Black,Levi's,152.92,     They're long-term relationship material  Clean black wash  High rise  Concealed fly  Functional pockets  Branded tab to reverse  Skinny fit   Cut very closely to the body ,missing,jeans
1195,Pieces skinny jean in blue,PIECES,50.37,     Add-to-bag potential: considerable  Mid-rise waist  Concealed fly  Functional pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1196,Essentiel Antwerp wide coloured jeans,Essentiel Antwerp,250.07,"      For today, tomorrow and every day after    Regular rise    Concealed fly with button fastening       Functional pockets  Wide leg  Fitted at the top, flowing at the bottom ",missing,jeans
1197,Topshop mom jeans in sand,Topshop,71.96, Add-to-bag potential: considerable  High-rise waist  Concealed fly  Belt loops  Functional pockets  Regular fit  Just select your usual size ,missing,jeans
1198,ASOS DESIGN Curve Balloon boyfriend jeans in dark mid vintage blue wash,ASOS DESIGN,57.57,"     For today, tomorrow and every day after  High-rise waist      Concealed fly      Five pockets      Balloon leg  Relaxed fit  For a slouchy silhouette  ",missing,jeans
1199,ASOS DESIGN Petite Ridley high waisted skinny jeans in dark stone wash with raw hem detail,jeans,50.37,     Wear them again and again   High rise  Just like your standards  Concealed fly   Functional pockets  Raw-cut hem      Skinny fit  A tight cut for a sleek shape ,missing,jeans
1200,Weekday bon straight leg jean in light blue,Weekday,71.96, Pair these with a nice top and you’re good to go  Mid-rise waist  Light-wash finish  Concealed fly  Functional pockets  Straight fit   They've got the same width from waist to hem  Part of the Eco Edit ,missing,jeans
1201,ASOS DESIGN Balloon leg boyfriend jeans in pink acid wash,ASOS DESIGN,62.97,     Add-to-bag potential: considerable  Mid-rise waist  Concealed fly  Functional pockets  Balloon leg  Relaxed boyfriend fit  A little looser and comfier than your standard jeans ,missing,jeans
1202,Noisy May ankle grazer mom jean with contrast stitch,Noisy May,50.37,      Add-to-bag potential: considerable    Mid-rise waist   Concealed fly with button fastening       Functional pockets       Relaxed fit  For a slouchy silhouette ,missing,jeans
1203,ASOS DESIGN premium wide leg jeans in light vintage wash blue,ASOS DESIGN,68.37,"     For today, tomorrow and every day after  High-rise waist  Light-wash finish  Concealed fly  Functional pockets  Wide leg  Fitted at the top, flowing at the bottom ",missing,jeans
1204,ASOS DESIGN Lisbon mid rise cropped skinny jeans in mid stone wash with ripped knees,ASOS DESIGN,53.97,     Part of our responsible edit  Stone-blue wash  Mid-rise waist      Concealed fly      Functioning pockets      Cropped leg  Slim fit  A narrow cut from hips to hem ,missing,jeans
1205,Vero Moda Petite high waist ankle grazer mom jean,Vero Moda Petite,64.77,      Add them to your everyday line-up    High rise       Concealed fly  Button fastening      Functional pockets  Ankle-grazer style  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1206,ASOS DESIGN Tall Super high waisted slim leg jeans in coated black croc,ASOS DESIGN,71.96,      Add them to your everyday line-up    Crocodile effect   High rise  Belt loops   Button fastening  Concealed fly   Side and back pockets  Slim fit  A narrow cut from hips to hem ,missing,jeans
1207,Miss Selfridge recycled denim straight leg jeans with ripped hem in mid wash,Miss Selfridge,71.96,"     For today, tomorrow and every day after      Mid rise       Zip fly      Functioning pockets  Raw hem       Straight cut      Regular fit   Just select your usual size ",missing,jeans
1208,ASOS DESIGN Farleigh high waisted slim mom jeans in clean black,ASOS Collection,53.97,     Another pair to add to the collection      Nipped in at the waist  High rise  Concealed fly  Functional back pockets      Slim leg stopping just above the ankle      Slim fit - cut closely to the body ,missing,jeans
1209,River Island Amelie skinny jeans in white,River Island,71.96,     It's all in the jeans  High rise  Belt loops  Concealed fly  Functional pockets  Skinny fit  Cut closely from hips to hem ,missing,jeans
1210,Noisy May Petite ankle grazer mom jean in black,Noisy May,50.37,      You can always depend on denim    High rise   Belt loops  Concealed fly with button fastening  Side and back pockets  Ankle-grazer style  Regular fit  True to size  Exclusive to ASOS ,missing,jeans
1211,ASOS DESIGN Curve Ridley high waisted skinny jeans in clean black,ASOS CURVE,39.58, Black-wash finish      Stretch added for comfort and fit  High rise  Concealed fly      Ultra skinny fit through the leg      Contoured bottom lifting back pockets      Skinny fit – cut closely to the body ,missing,jeans
1212,Only Petite straight leg jean in mid blue,Only,53.97,      You can always depend on denim    High-rise waist       Concealed fly      Functional pockets      Straight leg  Regular fit  True to size ,missing,jeans
1213,Only straight leg jeans in black acid wash,Only,62.97,"     Buy them now, wear them forever  High rise  Concealed fly  Button fastening  Functional pockets  Cropped length  Regular, tapered fit  A standard cut around the thigh with a narrow shape through the leg ",missing,jeans
1214,Only Petite high waist skinny jean,Only,46.78,"     Buy them now, wear them forever  High rise  Concealed fly  Button fastening  Skinny fit  Cut very closely from hips to hem  Exclusive to ASOS ",missing,jeans
1215,ASOS DESIGN Lisbon mid rise skinny jeans in bright blue wash,ASOS DESIGN,50.37,     A wardrobe staple  Mid rise      Concealed fly      Five pockets      Skinny fit   A tight cut for a sleek shape ,missing,jeans
1216,Urban Bliss Maternity relaxed straight leg jeans with deep turn-up,ASOS DESIGN,57.57," <a href=""https://www.asos.com/women/maternity/jeans/cat/?cid=8345""><strong>Maternity jeans</strong></a> by Urban Bliss<br><ul> Add them to your everyday line-up  Regular rise  Concealed fly   Button fastening  Functional pockets  Straight leg  Turn-up hems  Relaxed fit  For a slouchy silhouette       Designed to fit through all stages of pregnancy  Exclusive to ASOS </ul> ",missing,jeans
1217,ASOS DESIGN Curve wide leg in mid vintage wash with raw hem detail,ASOS DESIGN,62.97,"     Part of our responsible edit   High-rise waist      Concealed fly      Functional pockets      Raw-cut hem  Wide leg  Fitted at the top, flowing at the bottom ",missing,jeans
1218,ASOS DESIGN Ridley high waisted skinny jeans in clean black,ASOS Collection,39.58,"     For today, tomorrow and every day after  High-rise waist  Concealed fly  Functional pockets  Skinny fit  Cut closely from hips to hem ",missing,jeans
1219,Pimkie denim cargo pant in black,Pimkie,39.56,      It's all in the jeans    Regular rise       Concelaed fly      Cargo pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1220,NA-KD high waist raw hem straight leg jeans in washed black,NA KD,50.37,     They're long-term relationship material      High rise      Zip fly with button fastening      Functional pockets      Straight leg   Regular fit  Just select your usual size ,missing,jeans
1221,ASOS WHITE cropped raw edge jeans with seam detail,ASOS WHITE,89.96,"     Your casual vibe, sorted      Stretch waistband  Concealed fly  Functional pockets      Raw-edge hem  Straight leg  Regular fit  Just select your usual size ",missing,jeans
1222,Missguided high rise mom jean in lightwash blue logo print,Missguided,50.37,     All-over geometric print  Do you denim differently   Light-wash blue       High-rise waist      Zip fly      Five pockets      Slim tapered leg      Sits on the ankle      Relaxed fit  Think baggy and casual  ,missing,jeans
1223,Topshop Editor straight leg jeans in bleach wash,Topshop,88.16,"     Buy them now, wear them forever  High rise  Concealed fly  Functional pockets  Straight leg  Regular fit  Just select your usual size ",missing,jeans
1224,Topshop Petite mom jeans in bleach wash,Topshop,71.96,     You can always depend on denim  High-rise waist      Concealed fly      Functional pockets      Slim tapered leg  Sits on the ankle  Relaxed fit ,missing,jeans
1225,Weekday high waist slim straight leg case jeans,Weekday,71.96,     Wear them again and again  Mid-blue wash  High rise  Concealed fly  Functional pockets  Slim leg  Straight fit   They've got the same width from waist to hem  Part of the Eco Edit ,missing,jeans
1226,Topshop Jamie skinny jeans in dark wash,Topshop,71.96,"      For today, tomorrow and every day after    High-rise waist   Belt loops  Concealed fly with button fastening   Five pockets   Skinny fit  Cut very closely from hips to hem ",missing,jeans
1227,Mango comfort stretch straight leg jeans in blue,Mango,64.75,     The perfect partner for all your nice tops  Mid-rise waist  Belt loops  Zip fly  Five pockets  Cut with a straight leg  Regular fit  Just select your usual size  ,missing,jeans
1228,River Island Molly distressed skinny jeans in washed black,River Island,80.96,     They're everything you've been scrolling for  High rise  Belt loops  Zip fly  Functional pockets  Distressed detailing  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1229,Pull&Bear slim mom stretch jeans in black,Pull&Bear,46.76,     Just like your mum's in the 80s  Clean-black wash      High-rise waist      Concealed fly      Functional pockets      Sits on the ankle  Slim tapered leg     ,missing,jeans
1230,ASOS DESIGN Curve Florence authentic straight leg jeans in washed black,ASOS DESIGN,57.57,"     For today, tomorrow and every day after  High rise  Washed finish      Zip fly  Belt loops      Five pockets  Regular fit  Just select your usual size ",missing,jeans
1231,Stradivarius super high waist skinny jean in mid blue,Stradivarius,35.96,     They're long-term relationship material  Super-high rise  Concealed fly  Functional pockets  Skinny fit  Cut closely from hips to hem ,missing,jeans
1232,Topshop Petite Jamie skinny jeans in black,Topshop,88.16,      Add them to your everyday line-up   High-rise waist  Belt loops  Zip fly  Five pockets  Ankle-grazer style  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1233,ASOS DESIGN Tall Ridley high waisted skinny jeans in optic white,ASOS DESIGN,39.58,     A wardrobe staple  High rise  Just like your standards  Concealed fly  Functional pockets  Skinny fit   A tight cut for a sleek shape ,missing,jeans
1234,Monki Kim straight leg jeans with side slit in mid blue,Monki,71.96,      Part of our responsible edit    Mid rise    Belt loops   Concealed fly      Five pockets      Straight cut      Regular fit  Just select your usual size  Exclusive to ASOS ,missing,jeans
1235,Wrangler plus mid rise straight leg jean,Wrangler,125.94,      It's all in the jeans   Mid rise  Belt loops  Concealed fly  Five pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1236,New Look Jenna Skinny Jeans,New Look,28.77,"     Yeah, we like these, too  Mid-wash finish  Mid-rise waist  Concealed fly  Functional pockets  Skinny fit   Cut very closely to the body  ",missing,jeans
1237,River Island Molly jeans in dark wash,River Island,71.96,"     The perfect partner for all your nice tops  Mid-rise waist  Concealed fly  Functional pockets  Skinny fit  Tight cut, regular on the waist ",missing,jeans
1238,Vero Moda skinny jean in mid blue denim,Vero Moda,57.57,     Add them to your everyday line-up   High-rise waist      Concealed fly      Functional pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1239,Pieces high waist mom jean in light blue,PIECES,62.97, They're long-term relationship material  High rise  Concealed fly with button fastening  Functional pockets  Cropped length  Regular fit  Just select your usual size ,missing,jeans
1240,Noisy May Tall high waist jeggings in black,PIECES,44.98,"     For today, tomorrow and every day after      High-rise waist      Concealed fly      Functioning pockets  Skinny fit  Cut very closely from hips to hem ",missing,jeans
1241,ASOS DESIGN Maternity Petite Ridley high waisted skinny jeans in clean black with under the bump waistband,ASOS DESIGN,44.98,"     The perfect partner for all your nice tops  High rise  Stretchy, under-the-bump waistband  Faux fly  Skinny fit   Designed to fit you from bump to baby ",missing,jeans
1242,Miss Selfridge Lizzie skinny jeans in mid wash,Miss Selfridge,64.77,     A wardrobe staple       Concealed fly  Functional pockets  Lightly distressed details  For that worn-in vibe  Skinny fit   A tight cut for a sleek shape ,missing,jeans
1243,Vero Moda Petite high waist mom jean,Vero Moda Petite,64.77,     Wear them again and again  High rise      Concealed fly      Functional pockets      Sits on the ankle  Slim fit  A narrow cut that sits close to the body ,missing,jeans
1244,JDY mom jean,JDY,39.58,     Wear them again and again      High-rise waist      Concealed fly      Functional pockets      Slim tapered leg      Sits on the ankle      Relaxed fit ,missing,jeans
1245,ASOS DESIGN Maternity Tall Ridley high waisted skinny jeans in dark stone wash with raw hem with under the bump waistban,ASOS DESIGN,50.37,     Wear them again and again  Stretch bump band to waist  Faux fly  Five-pocket design  Raw-cut hem  Skinny fit   Cut very closely to the body       Designed to fit through all stages of pregnancy ,missing,jeans
1246,Urban Bliss Maternity exposed button skinny jeans,ASOS DESIGN,50.37," <a href=""https://www.asos.com/women/maternity/jeans/cat/?cid=8345""><strong>Maternity jeans</strong></a> by Urban Bliss<ul>     You can always depend on denim  Over-the-bump panel  Button fastening  Functional pockets  Skinny fit  Exclusive to ASOS      Designed to fit through all stages of pregnancy </ul> ",missing,jeans
1247,Topshop Petite Jamie skinny jeans in mid wash,Topshop,71.96, They're long-term relationship material  Mid wash  Regular rise  Concealed fly with button fastening  Functional pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1248,ASOS WHITE bi-colour denim co-ord cropped jean,ASOS WHITE,89.96,      Part of a co-ord set   Top sold separtely  Colour-block design  High rise  Belt loops   Five pockets       Cropped length  Regular fit  Just select your usual size ,missing,jeans
1249,Lipsy skinny jean with ripped knee details in bright blue,Lipsy,75.56,     They're long-term relationship material  Mid-rise waist  Zip fly  Belt loops  Distressed details  Five-pocket styling  Skinny fit  Cut closely from hips to hem ,missing,jeans
1250,ASOS DESIGN Curve Mid rise 'off duty' straight leg jeans in mid vintage wash,ASOS DESIGN,57.57,"     The perfect partner for all your nice tops  Mid-rise waist  Belt loops  Zip fly  Five pockets  Regular, straight fit   True to size  ",missing,jeans
1251,Monki Taiki high waist mom jeans with organic cotton in light blue,Monki,71.96,     Part of our responsible edit      High-rise waist      Conceaed fly      Functional pockets      Tapered leg      Sits on the ankle  Relaxed fit  Think baggy and casual ,missing,jeans
1252,ASOS DESIGN Mid rise flare jeans in light wash blue,ASOS DESIGN,53.97,     The perfect partner for all your nice tops  Mid-rise waist  Mid-wash finish  Concealed fly  Functional pockets  Flared leg  Cut with a slim leg that flares at the knee ,missing,jeans
1253,Only mom jean in washed black,Only,53.97,      Add them to your everyday line-up    High-rise waist        Button fastening    Concealed fly     Side and back  pockets  Slim tapered leg      Sits on the ankle      Relaxed fit  For a slouchy silhouette  ,missing,jeans
1254,ASOS DESIGN Maternity pull on jeggings in mid wash blue with under the bump waistband,ASOS DESIGN,32.38, Part of our responsible edit      Stretch waist      Over-the-bump band for comfort and support      Bodycon fit      Designed to fit through all stages of pregnancy ,missing,jeans
1255,Abrand x Josephine Skriver '94 slim mom jeans,ASOS DESIGN,143.93,      Add them to your everyday line-up    High-rise        Concealed fly with button fastening      Functional pockets      Slim tapered leg      Sits on the ankle      Relaxed fit  For a slouchy silhouette ,missing,jeans
1256,Jaded London kick flare jeans in horoscope print co-ord,Jaded London,107.95,     Part of a co-ord set  Top sold separately  High-rise waist  Concealed fly  Belt loops  Horoscope print  Kick-flare hem  Regular fit  Just select your usual size ,missing,jeans
1257,ASOS DESIGN Tall Florence authentic straight leg jeans in low stretch denim in light vintage wash,ASOS DESIGN,57.57,     It's all in the jeans  Light-blue wash  High-rise waist  Zip fly  Five-pocket design  Straight leg  Regular fit  Just select your usual size ,missing,jeans
1258,ASOS DESIGN Tall Farleigh high waisted straight leg jeans in stone wash blue,ASOS DESIGN,57.57,"     For today, tomorrow and every day after  High-rise waist      Concealed fly      Functional pockets      Straight leg  Regular fit  Just select your usual size ",missing,jeans
