,url,brand,title,price,description,colour,material
291,https://www.aforarcade.com/product/women/clothing/shorts-women/clothing/skirts/cameron-pocket-skorts-in-olive,A for Arcade,CAMERON POCKET SKORTS IN OLIVE,$35.00,"Who doesn’t love a fun pair of skorts? Featuring an asymmetrical hem and eye-catching pocket in front, <em>Cameron</em> is for the tomboys who want a visually captivating outfit. Suitable for wear with any type of top, from plain sleeveless tees to loud printed shirts, this number sure ticks both the style and comfort boxes! Partially lined.",OLIVE,Made of Cotton blend
292,https://www.aforarcade.com/product/women/clothing/shorts-women/clothing/skirts/cameron-pocket-skorts-in-cream,A for Arcade,CAMERON POCKET SKORTS IN CREAM,$35.00,"Who doesn’t love a fun pair of skorts? Featuring an asymmetrical hem and eye-catching pocket in front, <em>Cameron</em> is for the tomboys who want a visually captivating outfit. Suitable for wear with any type of top, from plain sleeveless tees to loud printed shirts, this number sure ticks both the style and comfort boxes! Partially lined.",CREAM,Made of Cotton blend
293,https://www.aforarcade.com/product/women/clothing/shorts-women/clothing/skirts/cameron-pocket-skorts-in-rust,A for Arcade,CAMERON POCKET SKORTS IN RUST,$35.00,"Who doesn’t love a fun pair of skorts? Featuring an asymmetrical hem and eye-catching pocket in front, <em>Cameron</em> is for the tomboys who want a visually captivating outfit. Suitable for wear with any type of top, from plain sleeveless tees to loud printed shirts, this number sure ticks both the style and comfort boxes! Partially lined.",RUST,Made of Cotton blend
294,https://www.aforarcade.com/product/women/clothing/dresses/germaine-polkadot-swing-dress-in-black,A for Arcade,GERMAINE POLKADOT SWING DRESS IN BLACK,$36.00,"For the girls who love fuss-free vintage dresses, <em>Germaine’s</em> definitely for you! Featuring classic polkadots from front to back, this girly number can easily be worn with simple sneakers or sandals, creating a lovely ensemble for weekend brunches! Lined. Concealed back zip.&nbsp;",BLACK,Made of Polyester blend 
295,https://www.aforarcade.com/product/women/clothing/dresses/germaine-polkadot-swing-dress-in-dusk-blue,A for Arcade,GERMAINE POLKADOT SWING DRESS IN DUSK BLUE,$36.00,"For the girls who love fuss-free vintage dresses, <em>Germaine’s</em> definitely for you! Featuring classic polkadots from front to back, this girly number can easily be worn with simple sneakers or sandals, creating a lovely ensemble for weekend brunches! Lined. Concealed back zip.&nbsp;",DUSK BLUE,Made of Polyester blend 
296,https://www.aforarcade.com/product/women/clothing/dresses/germaine-polkadot-swing-dress-in-forest,A for Arcade,GERMAINE POLKADOT SWING DRESS IN FOREST,$36.00,"For the girls who love fuss-free vintage dresses, <em>Germaine’s</em> definitely for you! Featuring classic polkadots from front to back, this girly number can easily be worn with simple sneakers or sandals, creating a lovely ensemble for weekend brunches! Lined. Concealed back zip.&nbsp;",FOREST,Made of Polyester blend 
297,https://www.aforarcade.com/product/women/clothing/dresses/everly-v-neck-dress-in-black,A for Arcade,EVERLY V-NECK DRESS IN BLACK,$37.00,"A sweet v-neck dress that’s conservative in nature, <em>Everly</em> is a chic throw-on-and-go flare dress that features a rather relaxed silhouette. Accompanied by a matching sash, this number can be worn with or without it, both ways giving off different vibes! Unlined. Slit in front. Concealed back zip.",BLACK,Made of Polyester blend 
298,https://www.aforarcade.com/product/women/clothing/dresses/everly-v-neck-dress-in-french-pink,A for Arcade,EVERLY V-NECK DRESS IN FRENCH PINK,$37.00,"A sweet v-neck dress that’s conservative in nature, <em>Everly</em> is a chic throw-on-and-go flare dress that features a rather relaxed silhouette. Accompanied by a matching sash, this number can be worn with or without it, both ways giving off different vibes! Unlined. Slit in front. Concealed back zip.",FRENCH PINK,Made of Polyester blend 
299,https://www.aforarcade.com/product/women/clothing/dresses/everly-v-neck-dress-in-dusk-blue,A for Arcade,EVERLY V-NECK DRESS IN DUSK BLUE,$37.00,"A sweet v-neck dress that’s conservative in nature, <em>Everly</em> is a chic throw-on-and-go flare dress that features a rather relaxed silhouette. Accompanied by a matching sash, this number can be worn with or without it, both ways giving off different vibes! Unlined. Slit in front. Concealed back zip.",DUSK BLUE,Made of Polyester blend 
300,https://www.aforarcade.com/product/women/clothing/dresses-women/clothing/one-piece/kamille-checkered-pinafore-dress-in-grey,A for Arcade,KAMILLE CHECKERED PINAFORE DRESS IN GREY,$38.00,"If layering is your thing, throw on the <em>Kamille Pinafore Dress</em> over a plain tee for that cool, casual weekend look. With a frilled hem all around and unique detailing at the back this number is definitely a youthful, playful one-of-a-kind addition to your wardrobe — with convenient side pockets to boot. Girly girls on the hunt for something less conventional, this one’s perfect for you! Lined. Adjustable straps.",GREY,Made of Polyester blend 
301,https://www.aforarcade.com/product/women/clothing/tops/cody-patch-pocket-shirt-in-sage,A for Arcade,CODY PATCH POCKET SHIRT IN SAGE,$35.00,"Up your casual wear game with <em>Cody</em>, an oversized shirt with patch pockets in the front. Featuring functional contrasting buttons, this androgynous piece fits a variety of bottoms — even feminine midi skirts! Unlined.",SAGE,Made of Polyester blend 
302,https://www.aforarcade.com/product/women/clothing/one-piece/natasha-culotte-romper-in-dusk-blue,A for Arcade,NATASHA CULOTTE ROMPER IN DUSK BLUE,$37.00,"A simple yet chic one piece, the <em>Natasha Culotte Romper</em> is made of a structured cotton blend and comes with adjustable straps — so you won’t have to worry about a plunging neckline! Pair with simple sneakers or heels and you’re all ready to start your day! Lined. Snap button at neckline. Concealed back zip.",DUSK BLUE,Made of Cotton blend 
