,url,brand,title,price,description,colour
3268,https://www.asos.com/vila/vila-coated-leggings/prd/12933529?clr=black&colourWayId=16524704&SearchQuery=&cid=2640,Vila,Vila coated leggings,missing,    <li>Add-to-bag potential: considerable</li><li>Stretch waistband</li><li>Coated style</li>    <li>Close-cut bodycon fit</li>,missing
3269,https://www.asos.com/vero-moda-petite/vero-moda-petite-cord-straight-leg-trousers-in-tan/prd/12831395?clr=tan&colourWayId=16478511&SearchQuery=&cid=2640,Vero Moda Petite,Vero Moda Petite cord straight leg trousers in tan,missing,"    <li><span style=""background-color: initial;"">Put the jeans away for a day</span></li><li><span style=""background-color: initial;"">High-rise waist</span></li>    <li>Belt loops</li><li>Concealed fly</li>    <li>Five pockets</li>    <li>Straight leg</li><li>Regular fit</li><li>Just select your usual size</li>",missing
3270,https://www.asos.com/asos-design/asos-design-crepe-colour-block-wide-panel-wide-leg-trouser/prd/13145559?clr=pink&colourWayId=16531644&SearchQuery=&cid=2640,ASOS DESIGN,ASOS DESIGN crepe colour block wide panel wide leg trouser,missing,"    <li>An alternative to your jeans</li>    <li>High rise</li><li>Elasticated waistband</li><li>Contrast side panels</li><li>Wide leg</li><li>Fitted at the top, flowing at the bottom</li>",missing
3271,https://www.asos.com/stradivarius/stradivarius-tailored-trousers-in-black/prd/13027979?clr=black&colourWayId=16463246&SearchQuery=&cid=2640,Stradivarius,Stradivarius tailored trousers in black,missing,"    <li>Add them to your everyday line-up</li>    <li>High-rise waist</li>    <li>Concealed fly</li><li>Belt loops</li>    <li>Side pockets</li>    <li><span style=""background-color: initial;"">Slim fit</span></li><li>For a tailored silhouette</li>",missing
3272,https://www.asos.com/asos-edition/asos-edition-sequin-double-breasted-blazer-wide-leg-trouser/grp/24612?clr=white&colourWayId=16427978&SearchQuery=&cid=2640,Stradivarius,ASOS EDITION sequin double breasted blazer & wide leg trouser,missing,missing,missing
3273,https://www.asos.com/collusion/collusion-satin-wide-leg-trouser-with-contrast-stitching/prd/12998848?clr=black&colourWayId=16479585&SearchQuery=&cid=2640,COLLUSION,COLLUSION satin wide leg trouser with contrast stitching,missing,"    <li><span style=""background-color: initial;"">Add-to-bag potential: considerable</span></li><li><span style=""background-color: initial;"">High rise</span></li><li>Belt loops</li><li>Button fastening</li><li>Concealed fly&nbsp;</li><li>Side pockets</li><li>Contrast stitching</li><li>Wide leg</li><li>Fitted at the top, flowing at the bottom</li>",missing
3274,https://www.asos.com/asos-maternity/asos-design-maternity-leggings-with-contrast-binding/prd/13327401?clr=black&colourWayId=16537523&SearchQuery=&cid=2640,ASOS DESIGN,ASOS DESIGN Maternity Leggings With Contrast Binding,missing,"    <li>Add them to your everyday line-up</li><li>High rise</li>    <li>Elasticated waistband</li><li><span style=""background-color: initial;"">Bodycon fit</span></li>    <li>A tight cut to the body&nbsp;</li><li>Designed to fit through all stages of pregnancy</li>",missing
3275,https://www.asos.com/asos-tall/asos-design-tall-pop-suit-in-lilac/grp/22961?clr=lilac&colourWayId=0&SearchQuery=&cid=2640,ASOS DESIGN,ASOS DESIGN tall pop suit in lilac,missing,missing,missing
3276,https://www.asos.com/prettylittlething-plus/prettylittlething-plus-leggings-with-corset-lace-up-detail-in-black/prd/13645113?clr=black&colourWayId=16554468&SearchQuery=&cid=2640,PrettyLittleThing,PrettyLittleThing Plus leggings with corset lace up detail in black,missing,"    <li><span style=""background-color: initial;"">For your everyday thing</span></li><li><span style=""background-color: initial;"">High rise&nbsp;</span></li><li><span style=""background-color: initial;"">Corset lace-up waist</span></li><li>Skinny fit&nbsp;</li><li>A tight cut to the body</li>",missing
3277,https://www.asos.com/asos-4505/asos-4505-petite-basic-sweat-jogger/prd/11222888?clr=black&colourWayId=16441219&SearchQuery=&cid=2640,ASOS 4505,ASOS 4505 Petite basic sweat jogger,missing,"    <li><span style=""background-color: initial;"">Do sweat it</span></li>    <li><span style=""background-color: initial;"">Drawstring waistband</span></li>    <li>Functional pockets</li>    <li>Fitted cuffs</li><li>Regular fit</li><li>Just select your usual size</li>",missing
3278,https://www.asos.com/asos-4505/asos-4505-curve-icon-skinny-jogger/prd/13309515?clr=black&colourWayId=16537323&SearchQuery=&cid=2640,ASOS 4505,ASOS 4505 Curve icon skinny jogger,missing,"    <li><span style=""background-color: initial;"">Give your jeans a day off</span></li><li><span style=""background-color: initial;"">Drawstring waistband</span></li>    <li>Side pockets</li>    <li>Fitted cuffs</li>    <li><span style=""background-color: initial;"">Skinny fit</span></li><li>Tight cut, regular on the waist</li>",missing
3279,https://www.asos.com/weekday/weekday-wide-leg-zebra-print-trousers-with-side-slits-in-beige/prd/12467064?clr=zebra-print&colourWayId=16389387&SearchQuery=&cid=2640,Weekday,Weekday wide leg zebra print trousers with side slits in beige,missing,"    <li>An alternative to your jeans</li><li>Zebra print</li><li>Stretch waistband</li><li>Split sides</li><li>Wide leg</li><li>Fitted at the top, flowing at the bottom</li>",missing
3280,https://www.asos.com/champion/champion-reverse-weave-relaxed-joggers-with-logo-tape/prd/11449111?clr=black&colourWayId=16429745&SearchQuery=&cid=2640,Champion,Champion reverse weave relaxed joggers with logo tape,missing,    <li>Throw on and go</li><li>High rise</li>    <li>Elasticated waist</li><li>Champion logo taping</li><li>Fitted cuffs</li><li>Relaxed fit</li><li>For a slouchy silhouette&nbsp;</li>,missing
3281,https://www.asos.com/zya/zya-ruched-leggings/prd/12265866?clr=orange&colourWayId=16395474&SearchQuery=&cid=2640,ZYA,ZYA ruched leggings,missing,    <li>They've already got your attention</li><li>Ruched finish</li><li>High rise</li><li>Zip fly</li><li>Bodycon fit</li><li>A tight cut to the body</li>,missing
3282,https://www.asos.com/koco-k/koco-k-tailored-trouser-in-coffee/prd/11771774?clr=coffee&colourWayId=16418146&SearchQuery=&cid=2640,ZYA,Koco & K tailored trouser in coffee,missing,"<li><a href=""https://www.asos.com/women/trousers-leggings/cat/?cid=2640""><strong>Trousers</strong></a> by Koco &amp; K<ul>    <li>Add-to-bag potential: considerable</li>    <li>High rise</li><li>Stretch waist&nbsp;</li>    <li>Slim, tapered fit</li><li>Cut close around the thigh with a narrow shape through the leg</li></ul></li>",missing
3283,https://www.asos.com/puma/puma-exclusive-to-asos-high-waist-leggings-with-stripe-panels-in-blue/prd/13655513?clr=black&colourWayId=16555337&SearchQuery=&cid=2640,PUMA,Puma exclusive to ASOS high waist leggings with stripe panels in blue,missing,"    <li>Activewear, but make it fashion</li><li>High rise</li>    <li>Elasticated waistband</li><li>Mesh panels for breathability</li><li>Small logo</li><li>Super-skinny fit</li><li><span style=""background-color: initial;"">An extra-tight cut from hips to hem</span></li>",missing
3284,https://www.asos.com/collusion/collusion-plus-cuffed-cargo-trouser/prd/11707129?clr=black&colourWayId=16414007&SearchQuery=&cid=2640,COLLUSION,COLLUSION Plus cuffed cargo trouser,missing,"    <li>Throw on and go</li>    <li>High rise</li>    <li>Adjustable waistband with toggles</li>    <li><span style=""background-color: initial;"">Functional pockets</span></li><li><span style=""background-color: initial;"">Fitted cuffs</span></li><li>Regular fit&nbsp;</li><li>No surprises, just a classic cut</li>",missing
