,url,brand,title,price,description,colour,material
217,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-black,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
218,https://collatethelabel.com/home/2031-col31.html?id_category=30#/colours-dark_pink,Collate,Sunray Pleat Midi Dress,SGD$149.00,"A classic midi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'GREEN', 'DARK PINK']",100% POLYESTER
219,https://collatethelabel.com/home/2021-col21.html?id_category=30#/colours-white,Collate,V-neck Work Dress,SGD$129.00,A classic silhouette made in a lightweight crepe fabric for comfort at the desk or dinner.,"['WHITE', 'BEIGE']",100% POLYESTER
220,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-pink,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
221,https://collatethelabel.com/home/2030-col30.html?id_category=30#/colours-black,Collate,V-neck Jumpsuit,SGD$149.00,"Made with a lightweight crepe fabric, this flattering number will take you to cocktails, weddings, and everything in between.","['BLACK', 'WHITE']",100% POLYESTER
222,https://collatethelabel.com/home/2030-col30.html?id_category=30#/colours-white,Collate,V-neck Jumpsuit,SGD$149.00,"Made with a lightweight crepe fabric, this flattering number will take you to cocktails, weddings, and everything in between.","['BLACK', 'WHITE']",100% POLYESTER
223,https://collatethelabel.com/home/2021-col21.html?id_category=30#/colours-beige,Collate,V-neck Work Dress,SGD$129.00,A classic silhouette made in a lightweight crepe fabric for comfort at the desk or dinner.,"['WHITE', 'BEIGE']",100% POLYESTER
224,https://collatethelabel.com/home/2032-col32.html?id_category=30#/colours-cream,Collate,Sunray Pleat Maxi Dress,SGD$169.00,"A classic maxi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'CREAM']",100% POLYESTER
225,https://collatethelabel.com/home/2032-col32.html?id_category=30#/colours-black,Collate,Sunray Pleat Maxi Dress,SGD$169.00,"A classic maxi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'CREAM']",100% POLYESTER
226,https://collatethelabel.com/home/2035-col35.html?id_category=30#/colours-army_green,Collate,Flare-sleeve Pencil Dress,SGD$129.00,A pencil dress with a form-flaterring fit. A great desk to dinner pick.,"['BLACK', 'WHITE', 'ARMY GREEN']",100% POLYESTER
227,https://collatethelabel.com/home/2035-col35.html?id_category=30#/colours-white,Collate,Flare-sleeve Pencil Dress,SGD$129.00,A pencil dress with a form-flaterring fit. A great desk to dinner pick.,"['BLACK', 'WHITE', 'ARMY GREEN']",100% POLYESTER
228,https://collatethelabel.com/home/2035-col35.html?id_category=30#/colours-black,Collate,Flare-sleeve Pencil Dress,SGD$129.00,A pencil dress with a form-flaterring fit. A great desk to dinner pick.,"['BLACK', 'WHITE', 'ARMY GREEN']",100% POLYESTER
229,https://collatethelabel.com/home/2024-col24.html?id_category=30#/colours-terracotta,Collate,Button Detail Pants,SGD$109.00,"Made with a glossed textured fabric, this high-waisted pants will keep you polished from day to night.","['BLACK', 'TERRACOTTA']",100% POLYESTER
230,https://collatethelabel.com/home/2029-col29.html?id_category=30#/colours-beige,Collate,Double Layer V-neck Blouse,SGD$69.00,"Pairing is a breeze with this staple piece. Made in a lightweight crepe fabric, double layered for comfort. Comes with pleat detailing at shoulder.","['BLACK', 'WHITE', 'BEIGE']",100% POLYESTER
231,https://collatethelabel.com/home/2024-col24.html?id_category=30#/colours-black,Collate,Button Detail Pants,SGD$109.00,"Made with a glossed textured fabric, this high-waisted pants will keep you polished from day to night.","['BLACK', 'TERRACOTTA']",100% POLYESTER
232,https://collatethelabel.com/home/2029-col29.html?id_category=30#/colours-white,Collate,Double Layer V-neck Blouse,SGD$69.00,"Pairing is a breeze with this staple piece. Made in a lightweight crepe fabric, double layered for comfort. Comes with pleat detailing at shoulder.","['BLACK', 'WHITE', 'BEIGE']",100% POLYESTER
233,https://collatethelabel.com/home/2029-col29.html?id_category=30#/colours-black,Collate,Double Layer V-neck Blouse,SGD$69.00,"Pairing is a breeze with this staple piece. Made in a lightweight crepe fabric, double layered for comfort. Comes with pleat detailing at shoulder.","['BLACK', 'WHITE', 'BEIGE']",100% POLYESTER
234,https://collatethelabel.com/home/2034-col34.html?id_category=30#/colours-pink,Collate,Two-way Midi Dress,SGD$129.00,A versatile dress that can be worn two ways. Made with a glossed textured fabric to take you from day to night.,"['BLACK', 'PINK']",100% POLYESTER
235,https://collatethelabel.com/home/2034-col34.html?id_category=30#/colours-black,Collate,Two-way Midi Dress,SGD$129.00,A versatile dress that can be worn two ways. Made with a glossed textured fabric to take you from day to night.,"['BLACK', 'PINK']",100% POLYESTER
236,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-cream,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
237,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-white,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
238,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-olive,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
239,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-black,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
240,https://collatethelabel.com/home/2020-col20.html?id_category=30#/colours-white,Collate,Knit Pencil Dress,SGD$129.00,"A pencil dress with a pleated V-neck feature, made in our favourite double knit fabric for plenty of comfort and stretch.","['BLACK', 'WHITE', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
