,url,brand,title,price,description,colour
969,https://www.asos.com/ann-summers/ann-summers-lamour-high-waist-lace-frill-knicker-in-black/prd/13092389?clr=black&colourWayId=16472127&SearchQuery=&cid=6046,Ann Summers,Ann Summers L'Amour high waist lace frill knicker in black,missing,"    <li>A little something for your lingerie drawer</li><li><span style=""background-color: initial;"">High rise&nbsp;</span></li><li><span style=""background-color: initial;"">Stretch waist&nbsp;</span></li>    <li>Frill design&nbsp;</li>    <li>Scalloped edges</li><li>Thong-style back&nbsp;</li>",missing
970,https://www.asos.com/dorina/dorina-plus-size-mandy-hidden-support-strapless-balcony-bra-in-black/prd/12985602?clr=black&colourWayId=16439901&SearchQuery=&cid=6046,Dorina,Dorina Plus Size Mandy hidden support strapless balcony bra in black,missing,    <li>A little something for your lingerie drawer</li><li>Contour cups</li><li>Hidden support</li>    <li>Plain design</li>    <li>Detachable straps</li>    <li>Hook-and-eye closure</li>,missing
971,https://www.asos.com/asos-design/asos-design-lounge-utility-cropped-sweat-jogger-set/prd/13314262?clr=khaki&colourWayId=16536972&SearchQuery=&cid=6046,Dorina,ASOS DESIGN lounge utility cropped sweat & jogger set,missing,"    <li>Your casual vibe, sorted</li><li>Crew neck</li>    <li>Stretch cuffs and hem</li><li>Neon toggle detail</li>    <li>Matching joggers</li>    <li>Stretch waist </li><li>Utility pockets</li><li>Relaxed fit</li><li>For a slouchy silhouette</li>",missing
972,https://www.asos.com/asos-design/asos-design-mia-strapless-corset-with-satin-animal-print/prd/13240002?clr=multi&colourWayId=16534344&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN Mia strapless corset with satin animal print,missing,"    <li><span style=""background-color: initial;"">Add-to-bag potential: considerable</span></li><li><span style=""background-color: initial;"">Strapless style&nbsp;</span></li>    <li>Underwire support</li><li>Hook-and-eye front</li>    <li>Leopard design&nbsp;</li>",missing
973,https://www.asos.com/asos-design/asos-design-recycled-3-pack-microfibre-triangle-bra/prd/10654799?clr=multi&colourWayId=16271824&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN recycled 3 pack microfibre triangle bra,missing,    <li>Part of our responsible edit</li><li>Pack of three</li><li>We know you like options</li>    <li>Non-padded cups</li>    <li>Triangle design&nbsp;</li>    <li>Adjustable straps</li>    <li>Hook-and-eye closure</li>,missing
974,https://www.asos.com/ann-summers/ann-summers-sexy-lace-brazilian-knicker-in-white/prd/11520291?clr=white&colourWayId=16332500&SearchQuery=&cid=6046,Ann Summers,Ann Summers Sexy Lace brazilian knicker in white,missing,    <li>Nothing beats a fresh pair</li><li>Low rise</li>    <li>Sheer mesh back</li>    <li>Brazilian cut</li>,missing
975,https://www.asos.com/tommy-hilfiger/tommy-hilfiger-authentic-holiday-sparkle-triangle-bralette-in-navy/prd/13131287?clr=navy-blazer&colourWayId=16530358&SearchQuery=&cid=6046,Tommy Hilfiger,Tommy Hilfiger Authentic Holiday sparkle triangle bralette in navy,missing,"    <li>A little something for your lingerie drawer</li><li><span style=""background-color: initial;"">Non-padded cups</span></li><li><span style=""background-color: initial;"">Form-fitting design&nbsp;</span></li><li>Tommy Hilfiger underband&nbsp;</li><li>Adjustable straps</li><li>No fastenings</li>",missing
976,https://www.asos.com/gilly-hicks/gilly-hicks-lace-trim-detail-halter-bralet/prd/13952038?clr=orchid&colourWayId=16579136&SearchQuery=&cid=6046,Gilly Hicks,Gilly Hicks lace trim detail halter bralet,missing,"<li>Give your basics a day off</li><li>Lined design</li><li><span style=""background-color: initial;"">Halter neck</span></li><li>No clasps or fastenings</li><li>Slips on over your head</li>",missing
977,https://www.asos.com/lindex/lindex-lace-nursing-bra-in-grey/prd/11074126?clr=grey&colourWayId=16319275&SearchQuery=&cid=6046,Lindex,Lindex lace nursing bra in grey,missing,"    <li>Yeah, we like this one, too</li>    <li>Moulded cups</li>    <li>Supportive wide-cut underband</li><li>Lace overlay</li>    <li>Drop-down clips&nbsp;</li><li>Ideal for on-the-go nursing</li><li>For all your multitasking needs</li>    <li>Adjustable straps</li>    <li>Hook-and-eye closure</li>",missing
978,https://www.asos.com/tommy-hilfiger/tommy-hilfiger-authentic-logo-bralette-in-grey/prd/13039334?clr=grey&colourWayId=16471629&SearchQuery=&cid=6046,Tommy Hilfiger,Tommy Hilfiger Authentic logo bralette in grey,missing,"    <li><span style=""background-color: initial;"">A little something for your underwear drawer</span></li><li><span style=""background-color: initial;"">Non-padded cups</span></li>    <li>Underband support</li>    <li><span style=""background-color: initial;"">Fixed branded straps</span></li>    <li>Pull-on style&nbsp;</li>",missing
