,url,brand,title,price,description,colour
711,https://www.asos.com/urban-bliss/urban-bliss-high-waist-skinny-jean-with-distressed-hem-detail/prd/11389908?clr=mid-wash&colourWayId=16332184&SearchQuery=&cid=3630,Urban Bliss,Urban Bliss high waist skinny jean with distressed hem detail,missing,"    <li>Yeah, we like these, too</li><li>High rise</li><li>Concealed fly</li><li>Belt loops</li>    <li>Five pockets</li>    <li>Ripped knees&nbsp;</li><li>Distressed details</li><li>Skinny fit&nbsp;</li><li>A tight cut for a sleek shape</li><li>Exclusive to ASOS</li>",missing
712,https://www.asos.com/levis/levis-ribcage-straight-leg-ankle-grazer-jeans-in-blue/prd/13830856?clr=tango-fade&colourWayId=16569704&SearchQuery=&cid=3630,Levi's,Levi's Ribcage straight leg ankle grazer jeans in blue,missing,"    <li><span style=""background-color: initial;"">The perfect partner for all your nice tops</span></li><li>High rise</li><li>Belt loops</li><li>Concealed fly</li><li>Five pockets</li><li>Ripped knee</li><li><span style=""background-color: initial;"">Straight cut</span></li><li><span style=""background-color: initial;"">Regular fit</span></li><li>True to size</li>",missing
713,https://www.asos.com/asos-curve/asos-design-curve-rivington-high-waisted-stretch-powerhold-denim-jeggings-in-black/prd/10634173?clr=black&colourWayId=16293864&SearchQuery=&cid=3630,jeggings,ASOS DESIGN Curve Rivington high waisted stretch powerhold denim jeggings in black,missing,<li>Part of our responsible edit</li><li>High rise&nbsp;</li><li>Concealed fly&nbsp;</li><li>Two back pockets&nbsp;</li><li>Super-skinny fit</li><li>Cut very closely from hips to hem</li>,missing
714,https://www.asos.com/asos-maternity/asos-design-maternity-soft-peg-jeans-in-washed-black-with-back-tab-detail/prd/11958355?clr=washed-black&colourWayId=16421812&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Maternity soft peg jeans in washed black with back tab detail,missing,    <li>Part of our responsible edit</li><li>For your daytime thing</li><li>Concealed fly with&nbsp;button fastening</li><li>Elasticated inserts</li>    <li>Cropped length&nbsp;</li><li>Regular fit</li><li>Designed to fit through all stages of pregnancy</li>,missing
715,https://www.asos.com/vero-moda-tall/vero-moda-tall-skinny-high-rise-jeans-in-black/prd/12828790?clr=black&colourWayId=16461590&SearchQuery=&cid=3630,Vero Moda Tall,Vero Moda Tall skinny high rise jeans in black,missing,    <li>The perfect partner for all your nice tops</li><li>High rise</li><li>Belt loops</li><li>Zip fly</li><li>Five pockets&nbsp;</li><li>Skinny fit&nbsp;</li><li>Cut very closely from hips to hem</li>,missing
716,https://www.asos.com/cheap-monday/cheap-monday-organic-cotton-revive-rigid-slim-jeans-with-raw-hem/prd/12053409?clr=avrge-white&colourWayId=16397103&SearchQuery=&cid=3630,Cheap Monday,Cheap Monday organic cotton Revive rigid slim jeans with raw hem,missing,"    <li>For today, tomorrow and every day after</li><li>High-rise waist</li><li>Concealed fly</li>    <li>Functioning pockets</li>    <li>Raw-cut hem</li><li>Slim fit</li><li>A narrow cut from hips to hem</li>",missing
717,https://www.asos.com/asos-petite/asos-design-petite-rivington-high-waisted-stretch-powerhold-denim-jeggings-in-black-coated/prd/12010728?clr=coated-black&colourWayId=16514553&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Petite Rivington high waisted stretch powerhold denim jeggings in black coated,missing,    <li>Part of our responsible edit</li><li>High rise</li><li>Button fastening</li><li>Concealed fly</li><li>Functional pockets</li><li>Skinny fit</li><li>A narrow cut from hip to hem</li>,missing
718,https://www.asos.com/asos-curve/asos-design-curve-ridley-high-waisted-skinny-jeans-in-coated-black/prd/12781168?clr=black&colourWayId=16522353&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Curve Ridley high waisted skinny jeans in coated black,missing,"    <li>Part of our responsible edit&nbsp;</li><li>High-rise waist</li><li>Belt loops</li><li>Five pockets</li><li>Skinny fit</li><li>Tight cut, regular on the waist</li>",missing
719,https://www.asos.com/in-the-style/in-the-style-x-laura-jade-tie-waist-cropped-denim-jean-in-blue/prd/12619754?clr=blue&colourWayId=16420200&SearchQuery=&cid=3630,ASOS DESIGN,In The Style x Laura Jade tie waist cropped denim jean in blue,missing,    <li>Collaboration with Laura Jade</li><li>High rise&nbsp;</li>    <li>Concealed fly</li><li>Tie waist&nbsp;</li>    <li>Functioning pockets</li>    <li>Cropped cut</li>    <li>Regular fit</li><li>Just select your usual size</li>,missing
720,https://www.asos.com/asos-curve/asos-design-curve-lisbon-mid-rise-skinny-jeans-in-clean-black/prd/7736514?clr=black&colourWayId=15334284&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Curve Lisbon mid rise skinny jeans in clean black,missing,<li>A fail-safe pair</li><li>Mid-rise waist</li><li>Sits just above the hips</li><li>Concealed fly</li><li>Skinny fit&nbsp;</li><li>Cut very closely to the body&nbsp;</li>,missing
