,brand,title,price,description,colour,material
3891,On Gossamer,Hip Boyshort Panties,S$ 29.90,"- Solid shade boyshort panties with openwork trims
- Mid rise
- Slim fit
- Elasticated waistband
- Cotton blend
- Model wears an S and is 170cm tall",Black,Blend
3892,LYCKA,LMM2113- Lady Sexy Lace Bra And Panty Set-Green,S$ 43.00,"-3/4 cup lace bra
-Detachable Double Shoulder Strap
-Back Hook Fastening
-Sexy and Regular Comfort",Green,Polyester
3893,ZALORA CORE,2 Pack Core Women's Cami Top,S$ 20.80,"- Solid tone basic cami top
- Scoop neckline
- Unlined
- Regular fit
- Slip on style
- Polyblend","Black, White","65% Polyester, 35% Rayon"
3894,Deshabille,Honour Bralette White,S$ 79.95,"A sexy bralette top by Deshabille made from stretchy cotton jersey and accented with matt sateen adjustable bra straps. Designed with full lining for added support and a wide elastic band for an easy, pull-on fit. Soft, supportive, and essential. ",White,93% MODAL / 5% SPANDEX JERSEY - 220GSM
3895,Reebok,Classics Foundation Gigi X Sports Bra,S$ 39.00,"- Best for lifestyle
- Reebok x Gigi Hadid rib-knit asymmetrical bra
- One shoulder construction
- Slim fit
- Elasticated underbust
- No padded cups
- Cotton blend
- Model wears an S and is 177cm tall",Field Tan,[]
3896,YG Fitness,Quick-Drying Running Fitness Yoga Dance Sports Bra,S$ 122.43,"Body sculpting, 360-degree perfect body, perfect curve.
Suitable for: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Three-dimensional cut
- with chest pad, shockproof and decompression",purple,Nylon + spandex
3897,LYCKA,LYCKA-LMS09113 Korean Style Spring Summer Lady Floral Printed Sleepwear,S$ 59.00,"-Made of Quality Imitated Silk Fabric / Polyester
-Front ButtonFastening
-Floral Printed
-Long Sleeve
-Pajamas Two Pieces Set
-Relaxed Fit",Green,Nylon
3898,Cosabella,Brianna Comfie Thong,S$ 37.90,"- Solid coloured lace thong
- Low rise
- Slim fit
- Elasticised waist
- Polyamide blend
- Model wears an S/M and is 172cm tall",Black,91% Polyamide 7% Elastane
3899,Cotton On Body,Charlotte Lace Trim Brasiliano Briefs 3 Pack,S$ 20.00,"- Lace trim with ribbon detail briefs
- Low rise
- Soft stretch lace waistband
- Cheeky Brazilian style back shaping
- Come in 3 sets
- Cotton blend
- Model wears an S and is 173cm tall",Black/White Marle/Midnight Splatter Daisy,"46% Cotton, 46% Modal, 8% Elastane"
3900,Calvin Klein,Calvin Klein Flirty Hipster,S$ 39.00,"From our signature Calvin Klein Flirty family, this hipster panty in a modern, cheerful pattern features delicate lace trims around the waistline and legs.",STELLA GEO,[]
3901,Aim'n,Navy Logo Medium Support Sport Bra,S$ 58.00,"- Medium support sports bra with brand print
- Moisture wicking properties
- Regular fit
- Elasticised band
- Removable padding
- Polyblend
- Model wears an S and is 178cm tall",Navy,[]
3902,YG Fitness,Quick-Drying Running Fitness Yoga Dance Sports Bra,S$ 149.00,"Body sculpting, 360-degree perfect body, perfect curve.
Fit: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- with chest pad, anti-shock Pressure
- Four-needle six-line exquisite craftsmanship, firm tear resistance",black,"Polyester fiber, spandex"
3903,A-IN GIRLS,Quick-Drying Running Fitness Yoga Dance Sports Bra,S$ 122.43,"Body sculpting, 360-degree perfect body, perfect curve.
Suitable for: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Three-dimensional cut
- with chest pad, shockproof and decompression",pink,Nylon + spandex
3904,Cotton On Body,Seamfree Scoop Bodysuit,S$ 19.99,"- Solid shade strappy ribbed bodysuit
- Scoop neckline
- Unlined
- Slim fit
- Non-adjustable straps
- G-string with minimal back coverage
- Snap button fastening
- Polyamide blend
- Model wears an S and is 172cm tall",Midnight,"90% Polyamide, 10% Elastane"
3905,Bove by Spring Maternity,Mardiana Lace Microfibre Bra Nude,S$ 36.90,"- Demi-cup design
- Nursing clips for drop cup access
- Sexy lace trim
- Moulded contour cups for shape and support
- Elastic underbust support",Nude,Blend
3906,Cotton On Body,Seamfree Triangle Bralette,S$ 14.99,"SEAMFREE TRIANGLE BRALETTE

As comfy as it is flattering, the Seamfree Triangle Bralette is a total no-brainer. A deep v-neck cut with a seamfree construction, this bralette is perfect for everyday wear and sits undetected under your fave basics.

- Soft fabric lined, tri-shape bralette
- Adjustable strap sliders for a personal fit
- Comfortable for all day wear",Blue,"90% Polyamide, 10% Elastane"
3907,Cotton On Body,Jersey Scoop T-Shirt,S$ 24.95,"- Graphic melange tee
- Round neckline
- Regular fit
- Cotton blend
- Model wears an S and is 180cm tall",Lcn Disney Mickey Never Out Of Style/Grey Marle,"95% Cotton, 5% Elastane"
3908,VIVIESTA SPORT,High Neck Mesh Design Running Sports Bra.,S$ 64.00,"High intensity training sessions and late eening runs have never looked so good. Flex your style in this sleek sports bra. High neckline, elasticated waistband, high support. Soft and fast-drying fabric makes it super comfy too.
- Performance stretch fabric for added comfort
- Strap and back design for extra support
- Removable cups to customize your fit to perfection",Black,"90% Nylon, 10% Spandex"
3909,Cotton On Body,Flannel Paperbag Waist Shorts,S$ 24.99,"- Floral paperbag sleep shorts
- High rise
- Regular fit
- Elasticated waistband
- Two side pockets
- Cotton
- Model wears an S and is 170cm tall",Sketched Rosebud Floral,100% Cotton
3910,Kaleidoscope,ZAYA Swan Garden Strappy Embroidery Triangle Bralette,S$ 65.00,"ZAYA Swan Garden Strappy Embroidery Triangle Bralette
-Delicated unique swan lake motifs on textured lace, light padded cups with soft elastic band, adjustable shoulder straps, closure at left side.",Black,100% Polyester
3911,Cotton On Body,Sporty Femme Boyleg Briefs,S$ 12.95,"- Shimmery waistband boyleg briefs
- Mid rise
- Regular fit
- Elasticated waistband
- Cotton blend
- Model wears an S and is 170cm tall",Grey Marle,Blend
3912,On Gossamer,Demi Plunge Bra,S$ 63.00,"- Solid tone padded bra with lace straps
- Non-removable padded cups
- Slim fit
- Hook fastening
- Nylon
- Model wears a size 34B and is170cm< tall
- Model wears an S and is 170cm tall",Plum Wine,Nylon
3913,Cotton On Body,Olivia Bralette,S$ 24.99,"- Soft triangle shape lace trims bralette
- Regular fit
- Removable padded cup inserts
- Adjustable strap sliders for a personal fit
- Hook and eye back fastening
- Polyamide blend
- Model wears an S and is 173cm tall",Orange Red,"90% Polyamide, 10% Elastane"
3914,Calvin Klein,Calvin Klein Perfectly Fit Perennial Bikini,S$ 55.00,"Just as its name suggests, this bikini panty is crafted to perfectly fit your body. It has a wide, elasticated lace waistband and delicate lace trims around both legs. With a full cotton gusset.",NIMBUS,[]
3915,Reoparudo,Reoparudo Premium Triangle Bra (Stripe),S$ 43.90,"REOPARUDO - Fashion Brands Reoparudo founder from Yokohama, Japan. Cooperate with Japanese designers create the new generation of Japanese and Korean street fashion culture as the design of theme products. Inspired by music and pop culture, reoparudo has been at the forefront of shaping a new generation of Skateboard movement, collecting a following of celebrity artists, DJs and musicians along the way. Look to a collection of hoodies, t-shirts, sweatpants, caps, boxers and socks for everyday wear.

*V Neck
*Padded Cups
*Flexible Straps
*Elasticated Chest Band
*Design in Japan",White,100% Premium Cotton
3916,On Gossamer,Bump It Up Bra,S$ 65.00,"- Solid tone twist front detail padded push up bra
- Non-removable padded cups
- Regular fit
- Hook fastening
- Adjustable shoulder straps
- Polyblend",Peony,Polyester blend
3917,Cotton On Body,Supersoft Harem Drop Pants,S$ 29.99,"- Melange drawstring slouch pants
- High rise
- Relaxed fit
- Drawstring and elasticated waistband fastening
- 2 pocket design
- Polyblend
- Model wears an S and is 177cm tall",Gardenia,"70% Polyester, 25% Viscose, 5% Elastane"
3918,Impression,Cotton Collared Shirt And Long Pants Set,S$ 45.90,"If you're seeking for limitless comfort to complement your beauty sleep, Impression makes for an ideal pick with this cosy piece that flaunts a preppy collared design and an airy silhouette.

Top
- Cotton blend
- Collared neckline
- Front button fastening
- Short sleeves
- Relaxed fit
- Unlined

Bottom
- Cotton blend
- Mid rise
- Elasticised waistband
- Relaxed fit
- Unlined",Pink,[]
3919,Impression,Satin Lace Nightie,S$ 37.90,"- Satin nightie with lace panel
- Sweetheart neckline
- Unlined
- Relaxed fit
- Polyblend
- Model wears an M and is 173cm tall",Ivory,"95% Polyester, 5% Elastane"
3920,LYCKA,LMM2102- Lady Sexy Lace Bra And Panty Set-Black,S$ 42.00,"-3/4 cup lace bra
-Fixed Shoulder Strap
-Back Double Hook Fastening
-Sexy and Regular Comfort",Black,Polyester
3921,OVS,2-Pack Cami Top,S$ 20.90,"- Solid shade and spotted print strappy cami
- Scoop neckline
- Unlined
- Slim fit
- Set of two
- Cotton blend
- Model wears an S and is 172cm tall",Blue/White,"This item is not valid for returns, refunds and exchanges"
3922,Impression,Long Satin Night Dress With Lace,S$ 69.90,"- Dual tone sheer lace insert cami midi nightie 
- Unlined
- V neckline
- Regular fit
- Slip on style
- Adjustable shoulder straps
- Polyblend
- Model wears a size One Size and is 175cm tall",Red/Black,Polyblend
3923,Ann Summers,New Gracie Babydoll,S$ 46.90,"- Solid shade sheer babydoll nightie with lace trim
- Scoop neckline
- Non-padded cups
- Regular fit
- Unlined
- Hook fastening with elasticated band
- Adjustable shoulder straps
- Polyester
- Model wears an S and is 172cm tall",Black,100% Polyester
3924,9months Maternity,Black Overlap Nursing Bra,S$ 36.00,"-Nylon blend
-Front overlap details
-Seamless design for comfort fit
-Supportive wide-cut under band without underwire
-Soft-touch cups with removable padding
-Adjustable bra straps with clip down",Black,"95% Nylon, 5% Spandex"
3925,DORINA,Annette String,S$ 12.90,"- Lace panelled thong panties
- Low rise
- Regular fit
- Elasticated waistband
- Polyamide blend
- Model wears a UK 10 and is 180cm tall",Dark Grey Melange,Blend
3926,On Gossamer,Mesh Hip-G Thong,S$ 24.00,"- Solid tone mesh panties with trimmed edge
- Unlined
- Low rise
- Slim fit
- Elastic waistband
- Nylon
- Model wears an XS/S and is 175cm tall",Quickslver,100% Nylon
3927,Bove by Spring Maternity,Maeve Nursing Camisole,S$ 39.90,"-Unique built-in bra with moulded contour cups provide better coverage and shape
-Petite demi cups
Material: 90% Nylon, 10% Elastane",Grey,Blend
3928,ZALORA BASICS,Lounge Stripe Longline Knitted Cardigan,S$ 34.90,"- Solid shade striped cardigan
- Open-front neckline
- Relaxed fit
- Unlined
- Self-tie fastening
- Polyester
- Model wears an S/M and is 174cm tall",Navy & White,100% Polyester
3929,ZALORA BASICS,Loungewear Jersey Shorts With Trim,S$ 19.90,"- Melange shorts with contrast piping
- Unlined
- High rise
- Regular fit
- Elastic waistband
- Drawstring fastening
- 1 back pocket
- Polyblend
- Model wears an S and is 174cm tall",Light Grey Marl/White,65% Polyester 35% Rayon
3930,Cotton On Body,Cotton Rib Boyleg Briefs,S$ 11.99,"- Soft briefs with rib detail
- Medium rise
- Regular fit
- Elasticized waistband
- Boyleg cut
- Cotton blend
- Model wears an S and is 172cm tall",Lilac Snow,"95% Cotton, 5% Elastane"
3931,Modest-Runway Inc.,SARE/studio Parigi Rayon Pants Black,S$ 40.50,PARIGI pajama bottom fits comfortably for sleeping or daydreaming. The French seam will not itch your skin while piping detail and drawstring bow detail add cool elements. Wear it with your favorite tee or pair it with PRAYA top for a total look.,Black,100% Rayon
3932,Deshabille,Santa Monica Pant & Tee Set,S$ 129.00,"The Santa Monica Pants & Tee Set from Deshabillé is perfect for movie nights, bedtime, and beyond. Comprised of two winning separates: a plain white tee crafted from soft modal/spandex jersey and tapered leg bottoms, finished with side pockets and a cotton herringbone waist tie.

- Length (AU S): Top 62cm; Pant - Inside Leg: 72cm, Front Rise: 24cm; Leg Opening: 27cm
Top:
- Loose fit
- High V neck with wide band
- Short sleeves
- Slighlty curved hems
Pants:
- Relaxed fit
- Tapered Leg shape
- White cuffs, cinched at ankle
- Mid weight stretch cotton yarn dyed stripe fabric
- Wide white elasticated waistband with cotton herringbone drawstring tie threaded through gold metal eyelets
- Side slant pockets",Black/White,Top - 95% Modal / 5% Spandex Jersey 220gsm Pant - 95% Cotton / 5% Spandex Jersey 180gsm
3933,ICHI,Lacy Bra,S$ 32.90,"- Solid tone velvet bra with lace trim
- Regular fit
- V-neckline
- Double hook fastening
- Adjustable shoulder straps
- Non-padded cups
- Nylon blend
- Model wears an XS/S and is 174cm tall",Black,"93% Polyester, 7% Elastane"
3934,On Gossamer,Mesh Hip-G Thong,S$ 24.00,"- Solid shade trimming detail mesh thong
- Low rise
- Slim fit
- Elasticated waistband
- Nylon
- Model wears an XS/S and is 172cm tall",Sweet Lavender,Nylon
3935,OVS,Oversized Melange Homewear Sweatshirt,S$ 52.90,"- Graphic pyjama sweatshirt with ribbon lace hem tie
- Round neckline
- Relaxed fit
- Polyblend
- Model wears an S and is 177cm tall",Melange Grey,"63% Polyester, 32% Cotton, 5% Elastane"
3936,Dorothy Perkins,Maternity Blue Dream Team Nursing Nightie,S$ 49.90,"- Solid shade nightie with graphic print
- Has nursing function
- Round neckline
- Regular fit
- Short turnover sleeves
- Cotton
- Model wears an S and is 174cm tall",Blue,100% Cotton
3937,VIVIESTA SPORT,Anti-Shock Zipper Front Sports Bra.,S$ 57.00,"Designed with front-opening for added convenience. Safety hook at the zipper top end. Shock absorbent fabric and non-removable pads provides ultimate support. Made from sweat-wicking and breathable fabric to ensure best performance. Best for running and high intensity workouts.
- Performance stretch fabric for added comfort
- Strap and back design for extra support
- Removable cups to customize your fit to perfection",Blue,"76% Polyester, 18% Nylon, 6% Spandex"
3938,LYCKA,LCL9510 European Style Lady Sexy Lace Sleepwear Pink,S$ 45.00,"-Made of Quality Imitated Silk Fabric / Polyester
-V Necklace
-Lace Trimming
-Sleeveless
-Relaxed Fit",Pink,Polyester
3939,Calvin Klein,Bikini Panties- Calvin Klein Underwear,S$ 43.00,"- Stars print bikini cut panties with logo printed waistband
- Low rise
- Unlined
- Regular fit
- Elasticated waistband
- Cotton blend
- Model wears an S and is 177cm tall",Twinkle Stars,"90% Cotton, 10% Elastane"
3940,Reoparudo,Reoparudo Premium Triangle Bra (Stripe),S$ 43.90,"REOPARUDO - Fashion Brands Reoparudo founder from Yokohama, Japan. Cooperate with Japanese designers create the new generation of Japanese and Korean street fashion culture as the design of theme products. Inspired by music and pop culture, reoparudo has been at the forefront of shaping a new generation of Skateboard movement, collecting a following of celebrity artists, DJs and musicians along the way. Look to a collection of hoodies, t-shirts, sweatpants, caps, boxers and socks for everyday wear.

*V Neck
*Padded Cups
*Flexible Straps
*Elasticated Chest Band
*Design in Japan",White,100% Premium Cotton
3941,DORINA,Corinne Soft Bra,S$ 30.90,"- Solid tone lace wireless bra
- No cups
- Regular fit
- Hook fastening
- Modal blend
- Model wears a UK 8 and is 173cm tall",Black,"82% Modal, 10% Polyamide, 6% Elastane, 2% Polyester"
3942,Dorothy Perkins,Purple Lace Trim Vest Set,S$ 49.90,"Top
- Solid tone cami top
- Unlined
- Scoop neckline
- Regular fit
- Cotton blend

Bottom
- Solid tone drawstring pants
- Unlined
- Mid rise
- Regular fit
- Elastic waistband
- Cotton blend
- Model wears an S and is 175cm tall",Purple,[]
3943,Cosabella,Forza Underwire Bra,S$ 123.90,"- Solid tone sheer mesh underwired bra
- V neckline
- Unlined
- Regular fit
- Adjustable back hook fastening
- Adjustable shoulder straps
- No padded cups
- Polyamide blend
- Model wears a size 34B and is 172cm tall",Black,[]
3944,DeFacto,DeFacto Woman Knitted Sets,S$ 40.90,"DeFacto Woman Knitted Sets
Gender: Female SubCatType: Nightwear & Sleepwear Leather Type: Polyester 50%, Cotton 50% Gender: Female Material: Polyester 50%, Cotton 50% Main Material: Polyester 50%, Cotton 50% Inner Material: Inner Material",Grey,[]
3945,Impression,Petticoat,S$ 12.90,Petticoat with elastic waist band for wearing under a sheer skirt. Vertical length of petticoat is 15 inches.,White,[]
3946,Cotton On Body,Everyday Wirefree T-shirt Bra,S$ 24.99,"- Solid shade wireless t-shirt bra
- Lightly padded cups
- Slim fit
- Back hook fastening
- Adjustable shoulder straps
- Polyamide blend
- Model wears an S and is 172cm tall",Frappe,"89% Polyamide, 11% Elastane"
3947,Ann Summers,Sexy Lace 2 Brazilian Panties,S$ 15.90,"- Solid tone lace trim sheer panties
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Polyamide blend
- Model wears an S and is 180cm tall",White,"89% Polyamide, 11% Elastane"
3948,PINK N' PROPER,Ultimate Silicone Reusable Winged Enhancer Cup C/D,S$ 20.90,"- Winged shape enhancer
- Polyblend
- Front clip fastening
- Reusable sticky panel",Skin,"This item is not valid for returns, refunds and exchanges"
3949,YG Fitness,Sexy Quick-Drying Running Fitness Yoga Bra,S$ 156.45,"Body sculpting, 360-degree perfect body, perfect curve.
Fit: Leisure / Yoga / Running / Fitness / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Contains detachable chest pad, No steel ring
- US back three-dimensional cutting
- Four-needle six-line exquisite craftsmanship, firm tear resistance",multi,Blend
3950,ZALORA BASICS,Lounge Lightweight Knitted Tank Top,S$ 12.90,"- Solid shade sleeveless pyjama top with raw edges
- Scoop neckline
- Regular fit
- Unlined
- Slip on style
- Polyblend
- Model wears an S and is 174cm tall",Light Grey Marl,95% Polyester 5% Spandex Knit
3951,Calvin Klein,Calvin Klein Modern Cotton Lounge Joggers,S$ 109.00,Get lazy in this pair of sweat pants with an elasticated logo waistband and contrastive stripes down the sides. With ribbed hems and side pockets.,SHORELINE,[]
3952,Lovers + Friends,Cindy Teddy(Revolve),S$ 97.00,"90% polyamide 10% elastane
Hand wash cold
Mesh and lace fabric
Bottom snap button closure
Imported",Black,[]
3953,[],[],[],[],[],[]
3954,On Gossamer,Hi-Cut Brief,S$ 21.80,"- Mesh high rise briefs
- High rise
- Slim fit
- Elasticised waist
- Nylon
- Model wears an S and is 170cm tall",Black,Nylon
3955,B-Code,BC9537- Lady Sexy Lace Bra And Panty Set -Green,S$ 46.00,"-3/4 cup lace bra
-Back Hook Fastening
-Fixed Shoulder Strap
-Sexy and Regular Comfort",Green,Nylon
3956,Deshabille,Blossom Robe Red,S$ 119.98,"Escape the everyday in Deshabille's exotic kimono style Blossom Robe. Made from soft & breezy 100% rayon, this beautiful breezy robe cinches at the back & has a waist tie that can be left flowing with the robe open. A fresh vibrant robe that could also be worn over your shorts for an outerwear look. 

- Length AU S: 114cm (from side neck to hem)
- Relaxed fit
- Red hue with floral print
- Wide 3/4 sleeves 
- Elasticated cinched back detail
- Waist tie attached at back",Red,100% Rayon
3957,Cosabella,Never Say Never Wireless Comfie Bra,S$ 94.90,"- Solid tone bra with lace trim detail
- V neckline
- Lined
- Slim fit
- Adjustable back hook fasttening
- Adjustable shoulder straps
- Non padded cups
- Polyamide blend
- Model wears an S and is 180cm tall",Blush,"78% Polyamide, 12% Elastane, 10% Polyester"
3958,Calvin Klein,Calvin Klein Mem Touch Bandeau,S$ 119.00,nylon bandeau,BLACK,[]
3959,Lovers + Friends,Jasmina Satin Short Set(Revolve),S$ 97.00,"90% polyamide 10% elastane
Hand wash cold
Satin fabric with lace trim
Adjustable shoulder straps
Elasticized drawstring waist
Two piece set",Burgundy,[]
3960,Cosabella,Evolved Soft Bra,S$ 94.90,"- Solid tone scallop lace hem bra
- No cups
- Slim fit
- Hook fastening
- Polyamide blend
- Model wears an S and is 180cm tall",Nude Rose,Blend
3961,JoJo Maman Bébé,Maternity Check Pyjama Set,S$ 83.90,"Top
- Solid shade layered pyjama top
- Has nursing function
- Round neckline
- Unlined
- Regular fit
- Cotton blend

Bottom
- Checked print skinny pyjama pants
- Wide jersey waistband to wear under or over the bump
- Skinny fit
- Drawstring at waist
- Side pockets
- Cotton
- Model wears an S and is 174cm tall",Wine,"Top:95% Cotton, 5% Elastane; Bottom: 100% Cotton"
3962,Calvin Klein,Calvin Klein Statement Lounge Sweatshirt,S$ 139.00,Get lazy in this comfortable sweatshirt with a crew neck and long sleeves. The embroidered graphic adds contemporary touches to the cozy loungewear in a relaxed fit.,AURELIE,[]
3963,Sunnydaysweety,Transparent Wing Lace Bra With Matching Pantie A080643RD,S$ 66.00,- 3/4 Coverage- Quadruple Buckles- See Trough Wings- Matching with Pantie ,Red,"Cotton Blend, Lace"
3964,Cotton On Body,Everyday Bralette,S$ 19.99,"- Solid shade basic bralette
- Regular fit
- V-neckline
- Back hook fastening
- Elasticized underbust
- Non-padded cups
- Adjustable straps
- Polyamide blend
- Model wears an S and is 175cm tall",Orchid Lavender,"90% Polyamide, 10% Elastane"
3965,LYCKA,LCL9529 European Style Lady Sexy Lace Sleepwear Two Pieces Set Pink,S$ 56.00,"-Made of Quality Imitated Silk Fabric / Polyester
-Off Shoulder Low Cut Nightwear
-Lace Trimming
-Sleeveless
-Long Sleeve Nightgown
-Relaxed Fit",Pink,Polyester
3966,Cotton On Body,Seamfree Lace Mini Crop,S$ 14.99,"Seamfree Lace Mini Crop

- Sports crop fit
- Thin elastic bra straps
- Features soft lace trim details
- Stretch rib",Black,"90% Polyamide, 10% Elastane"
3967,Calvin Klein,Bikini Brief - Calvin Klein Underwear,S$ 49.00,"- Bikini-cut briefs with brand print
- Medium rise
- Regular fit
- Elasticized waistband
- Nylon blend
- Model wears an S and is 175cm tall",Deep Scarlet,"80% Nylon, 20% Elastane"
3968,FOREVER 21,Seamless Knit Bralette,S$ 19.00,"- Solid tone seamless bralette
- Round neckline
- Regular fit
- Adjustable shoulder straps
- Nylon blend",Red,"93% Nylon/Polyamide, 7% Spandex / Elastane"
3969,Impression,Plus Size Shaping Bra,S$ 45.90,"- Solid tone lace embroidered shaping bra
- Sweetheart neckline
- Unlined
- Regular fit
- Adjustable back hook fastening
- Adjustable shoulder straps
- Lightly padded cups
- Cotton blend",Nude,"Cotton, Spandex/Lycra Blend"
3970,Cotton On Body,Cotton Bind Bikini Brief,S$ 12.00,"- Solid tone briefs with contrast waistband
- Mid rise
- Slim fit
- Elasticated waistband fastening
- Cotton blend
- Model wears an S and is170cm< tall",White,Blend
3971,Calvin Klein,Calvin Klein Black Fan Floral Chemise,S$ 299.00,"A CK Black chemise constructed with luxurious lace and mesh panels for a glamorous look. With narrow, adjustable shoulder straps.",IVORY,[]
3972,Calvin Klein,Lightly Lined Bralette - Calvin Klein Underwear,S$ 79.00,"- Ribbed bralette with brand print
- Regular fit
- Scoop neckline
- Elasticized underbust
- Padded cups
- Polyester blend
- Model wears an S and is 175cm tall",Black,"90% Polyester, 10% Elastane"
3973,DORINA,Colette Brazilian Panties,S$ 16.90,"- Colette Brazilian panties with lace detail
- Mid rise
- Elasticised waistband
- Polyamide blend",White,Blend
3974,YG Fitness,Quick-Drying Running Fitness Yoga Dance Sports Bra,S$ 156.45,"Body sculpting, 360-degree perfect body, perfect curve.
Suitable for: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Three-dimensional cut
- with chest pad, shockproof and decompression",white,Polyester fiber + spandex
3975,Sunnydaysweety,Lace Strap Bra With Matching Pantie A080647PI,S$ 68.00,- 3/4 Coverage- Double Buckles- Strap with Lace at front- Matching with Pantie ,Pink,"Cotton Blend, Lace"
3976,Cotton On Body,Cotton Rib Boyleg Briefs,S$ 11.99,"- Soft briefs with rib detail
- Medium rise
- Regular fit
- Elasticized waistband
- Boyleg cut
- Cotton blend
- Model wears an S and is 172cm tall",Black,"95% Cotton, 5% Elastane"
3977,Impression,Satin Nightdress,S$ 37.90,"Step into the dreamland looking elegantly timeless with this satin nightdress from Impression. Crafted from silky cotton blend fabric with adjustable straps for a snug fit, swathe in comfort offered by this gorgeous garment.

- Polyblend
- V-neckline
- Sleeveless
- Adjustable straps
- Regular fit
- Unlined
- Model wears an M and is 173cm tall",Turquoise,"95% Polyester, 5% Elastane"
3978,Cotton On Body,Charlotte Lace Trim Boyleg Briefs,S$ 11.99,"- Contrast scallop lace trim boyleg briefs
- Low rise
- Unlined
- Regular fit
- Elasticised waistband
- Boyleg shaping with full side length and back coverage
- Cotton blend
- Model wears an S and is 172cm tall",Grey Marle,"46% Cotton, 46% Modal, 8% Elastane"
3979,Ann Summers,Sexy Lace 2 Short Panties,S$ 15.90,"- Solid tone lace trim sheer panties
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Polyamide blend
- Model wears an S and is 180cm tall",White,"90% Polyamide, 10% Elastane"
3980,YG Fitness,Sexy Quick-Drying Running Fitness Yoga Bra,S$ 124.00,"Body sculpting, 360-degree perfect body, perfect curve.

Suitable for: Leisure / Yoga / Running / Fitness / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Includes removable chest pad
- Four-needle six-line exquisite craft","black,blue",Polyester
3981,DORINA,Adrianne 2 Piece Light Padded Bra,S$ 49.90,"- Assorted multipack bras
- Regular fit
- Hook fastening
- Adjustable straps
- Padded cups
- Pack of two
- Polyamide blend
- Model wears a size 34D and is 175cm tall",Black/Red,Polyamide blend
3982,Cotton On Body,Cindy Lace Push Up Bra,S$ 24.99,"- Solid tone push up bra with lace trim detail
- Sweetheart neckline follows your natural bust curvature
- Unlined
- Regular fit
- Adjustable back hook fastening
- Adjustable shoulder straps
- Moulded foam cups
- Underwire cup maximises support
- Viscose blend
- Model wears a size 10C/12B and is 180cm tall",Black,Blend
3983,YG Fitness,Quick-Drying Running Fitness Yoga Dance Sports Bra,S$ 183.75,"Body sculpting, 360-degree perfect body, perfect curve.
Fit: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Bra Contains detachable Chest pad, shockproof and decompression
- Slim-fit beauty back three-dimensional tailoring design
- Four-needle six-line exquisite craftsmanship, firm tear resistance",black,"90% Polyester, 10% Spandex"
3984,Kaleidoscope,CECE Leavers Lace Bodysuit,S$ 123.00,"CECE Leavers Lace Bodysuit
-Fine leavers lace band trims along from cups to body, semi-sheer lace with power mesh inserted, velvet ribbons detailing at front and back, plunging with supportive underwire, adjustable shoulder straps, hook-and-eye closure at back, lined gusset with snap clousure.",IVORY,92% Nylon 8% Spandex
3985,Calvin Klein,Calvin Klein CK Sculpted Push Up Plunge Bra,S$ 129.00,"This sculpted bra features tailored, plunge cups with comfortable push-up pads for maximum cleavage. Narrow back straps with a hook-and-eye fastener.",LAYERED FTHRS,[]
3986,Bluebella,Mara Suspender,S$ 59.90,"- Mesh and lace suspenders
- Hook fastening
- Adjustable straps
- Polyamide blend
- Model wears a UK 8 and is 172cm tall",Black/Cordovan,71% Polyamide 26% Polyester 3% Elastane
3987,Cotton On Body,Drop Crotch Rib Pants,S$ 29.99,"- Drop crotch crop corduroy pants
- High rise
- Regular fit
- Elasticated waistband with drawstring fastening
- Cotton blend
- Model wears an S and is 174cm tall",Charcoal,Blend
3988,Cotton On Body,Supersoft Cropped Slim Fit Pant,S$ 24.95,"- Crop cuffed hem trousers
- Mid rise
- Slim fit
- Elasticised waist
- 2 pockets
- Polyblend",Soft Cameo Pink Marle,"70% Polyester, 25% Viscose, 5% Elastane"
3989,Hollister,Gilly Hicks Geo Lace Strappy Bra,S$ 34.00,"- Strappy bra with lace detail
- V-neckline
- Regular fit
- Elasticized underbust
- Removable padded cups
- Longline scalloped hem
- Nylon blend
- Model wears an S and is 172cm tall",Black,"89% Nylon, 11% Elastane"
3990,Calvin Klein,Calvin Klein Flirty Hipster,S$ 55.00,"From our signature Calvin Klein Flirty family, this bikini panty features a soft, stretch lace waistband and ultra-thin tapes for an invisible appearance. It comes with signature logo pipes and a full cotton gusset.",BLACK,[]
3991,ZALORA BASICS,Lounge Lace Trim Cami Top,S$ 17.90,"- Solid tone lace trim strappy top
- Unlined
- V neckline
- Regular fit
- Rayon blend
- Model wears an S and is 174cm tall",Red,"65% Rayon, 35% Polyester"
